skuId,productId,brandName,productName,listPrice,salePrice,rating,reviews,imageUrl,url,isNew,isLimitedEdition,isSephoraExclusive
2912046,P518453,REFY,Satin Liquid Lipstick Pen with Vitamin E,28.0,,0.0,0,https://www.sephora.com/productimages/sku/s2912046-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/satin-liquid-lipstick-pen-with-vitamin-e-P518453?skuId=2912046,True,False,True
2341519,P436506,Yves Saint Laurent,Rouge Pur Couture The Slim Matte Lipstick,48.0,,4.535,800,https://www.sephora.com/productimages/sku/s2341519-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/rouge-pur-couture-matte-slim-lipstick-P436506?skuId=2341519,False,False,False
2911907,P518436,Westman Atelier,Mini Lip Suede Hydrating Matte Lipstick Trio Gift Set,60.0,,4.0,5,https://www.sephora.com/productimages/sku/s2911907-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/mini-lip-suede-hydrating-matte-lipstick-trio-gift-set-P518436?skuId=2911907,True,True,False
2911055,P511748,Fara Homidi,Essential Lip Refillable Compact,,,4.4458,83,https://www.sephora.com/productimages/sku/s2911055-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/fara-homidi-essential-lip-refillable-compact-P511748?skuId=2911055,True,False,False
2670990,P506281,Westman Atelier,Mini Petite Baby Cheeks Lip + Cheek Cream Blush Stick,26.0,,4.2948,251,https://www.sephora.com/productimages/sku/s2670990-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/westman-atelier-mini-petite-baby-cheeks-lip-cheek-cream-blush-stick-P506281?skuId=2670990,False,False,False
2691269,P507785,Givenchy,Le Rouge Interdit Cream Velvet Lipstick,48.0,,4.2676,284,https://www.sephora.com/productimages/sku/s2691269-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/le-rouge-interdit-cream-velvet-lipstick-P507785?skuId=2691269,False,False,False
1897354,P416774,NUDESTIX,Magnetic Matte Lip Pencil,27.0,,3.7078,373,https://www.sephora.com/productimages/sku/s1897354-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/magnetic-matte-lip-color-P416774?skuId=1897354,False,False,False
2782654,P503349,SIMIHAZE BEAUTY,Velvet Blur Matte Lipstick Balm,36.0,29.0,4.2209,163,https://www.sephora.com/productimages/sku/s2782654-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/velvet-blur-matte-lipbalm-P503349?skuId=2782654,False,False,False
2633964,P503350,SIMIHAZE BEAUTY,Mini Super Slick Tinted Lip Balm,24.0,19.0,3.3165,139,https://www.sephora.com/productimages/sku/s2633964-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/super-slick-lip-balm-P503350?skuId=2633964,False,False,True
2868008,P515996,Charlotte Tilbury,Pillow Talk Iconic Lip and Cheek Secrets Set,54.0,,4.6667,18,https://www.sephora.com/productimages/sku/s2868008-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/pillow-talk-iconic-lip-cheek-secrets-set-P515996?skuId=2868008,False,True,True
2795631,P505390,Too Faced,Lip Injection Extreme Lip Shaper Plumping Lip Liner,24.0,,4.1404,819,https://www.sephora.com/productimages/sku/s2795631-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/too-faced-lip-injection-extreme-lip-shaper-plumping-lip-liner-P505390?skuId=2795631,False,False,False
2911717,P518692,LAWLESS,The Dreamy Daisy Lip-Plumping Gloss and Cream Blush Set,35.0,,5.0,1,https://www.sephora.com/productimages/sku/s2911717-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/the-dreamy-daisy-duo-plumper-set-P518692?skuId=2911717,True,True,True
2911899,P518470,Westman Atelier,Mini Petal Edition Cheek and Lip Gift Set,75.0,,0.0,0,https://www.sephora.com/productimages/sku/s2911899-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/mini-petal-edition-cheek-and-lip-gift-set-P518470?skuId=2911899,True,True,False
2182855,P439913,Bobbi Brown,Crushed Liquid Lipstick,33.0,,4.4199,805,https://www.sephora.com/productimages/sku/s2182855-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/crushed-liquid-lip-P439913?skuId=2182855,False,False,False
1418052,P270553,Bobbi Brown,Pot Rouge Blush for Lips and Cheeks,36.0,,4.626,623,https://www.sephora.com/productimages/sku/s1418052-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/pot-rouge-for-lips-cheeks-P270553?skuId=1418052,False,False,False
2648210,P504363,ONE/SIZE by Patrick Starrr,Lip Snatcher Hydrating Liquid Lipstick and Lip Gloss Duo,28.0,,4.0383,235,https://www.sephora.com/productimages/sku/s2648210-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/one-size-by-patrick-starrr-lip-snatcher-hydrating-liquid-lipstick-lip-gloss-duo-P504363?skuId=2648210,False,False,False
2873594,P516915,Anastasia Beverly Hills,Magic Touch Cream Blush & Lip Trio,38.0,,4.5095,369,https://www.sephora.com/productimages/sku/s2873594-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/anastasia-beverly-hills-magic-touch-blush-trio-P516915?skuId=2873594,False,False,False
2228773,P444920,NUDESTIX,Nude Plumping Lip Glace,28.0,,4.378,82,https://www.sephora.com/productimages/sku/s2228773-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/nude-plumping-lip-glace-P444920?skuId=2228773,False,False,False
2855476,P515457,ISAMAYA,Lips Balm- Sheer Lipstick Balm with Vitamin E,32.0,,3.9,10,https://www.sephora.com/productimages/sku/s2855476-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/lips-balm-sheer-lipstick-balm-with-vitamin-e-P515457?skuId=2855476,False,False,True
2572378,P500298,HAUS LABS BY LADY GAGA,"Hy-Power Eye, Cheek & Lip Pigment Paint",24.0,,4.158,443,https://www.sephora.com/productimages/sku/s2572378-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,https://www.sephora.com/product/hy-power-eye-cheek-lip-pigment-paint-P500298?skuId=2572378,False,False,True
2591808,P502223,Fashion Fair,Lip Teasers Lip Gloss,28.0,,4.0286,35,https://www.sephora.com/productimages/sku/s2591808-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/fashion-fair-lip-teasers-P502223?skuId=2591808,False,False,False
2585305,P483435,DIOR,Dior Addict Lipstick Case,32.0,,3.4,5,https://www.sephora.com/productimages/sku/s2585305-main-zoom.jpg?imwidth=270,https://www.sephora.com/product/dior-dior-addict-lipstick-case-P483435?skuId=2585305,False,False,False
